1323412960	0.976	1.000	0.967
1287261955	0.710	1.000	0.904
1288522835	0.732	0.959	0.922
1288751186	0.694	0.930	0.989
1270279721	0.724	0.896	0.993
1270464459	0.692	0.966	0.955
1291231803	0.893	0.752	0.968
1323636242	0.807	0.852	0.954
1291488485	0.647	1.000	0.966
1288554665	0.908	0.968	0.737
1288749012	0.648	1.000	0.964
1270467139	0.769	0.925	0.918
1288621794	0.837	0.887	0.888
1313883784	0.650	1.000	0.962
1313880055	0.726	0.981	0.905
1282897363	0.785	0.970	0.857
1288716645	0.869	0.883	0.859
1287657439	0.929	0.981	0.701
1323553180	0.773	0.997	0.840
1289592052	0.647	0.995	0.968
1288460432	0.868	0.905	0.837
1289106427	0.634	0.996	0.980
1313788400	0.688	0.981	0.941
1270673630	0.759	0.861	0.989
1290025889	0.858	0.971	0.780
1287364789	0.716	0.985	0.908
1289138248	0.805	0.948	0.856
1313922542	0.786	0.963	0.860
1323664808	0.685	0.988	0.936
1270486694	0.709	1.000	0.899
1282677729	0.632	1.000	0.976
1291278357	0.829	0.959	0.820
1270497960	0.805	0.971	0.832
1291526947	0.668	0.984	0.956
1291532532	0.741	0.894	0.973
1284744191	0.722	0.980	0.906
1284753459	0.761	0.863	0.983
1287428450	0.625	1.000	0.982
1288497444	0.671	1.000	0.936
1270467327	0.616	0.995	0.996
1291813072	0.696	0.969	0.942
1287806946	0.666	0.997	0.944
1313783902	0.798	0.978	0.830
1287424491	0.722	0.893	0.992
1325684772	0.693	0.977	0.937
1313994548	0.815	0.907	0.884
1313850603	0.781	0.951	0.874
1288427202	0.847	0.865	0.893
1326013616	0.777	0.951	0.877
1287557597	0.721	0.978	0.906
1323540631	0.653	0.995	0.957
1270343243	0.652	1.000	0.953
1287383750	0.729	0.959	0.917
1288526243	0.618	0.988	1.000
1288854700	0.636	0.992	0.977
1288753243	0.864	0.851	0.891
1287561998	0.721	0.906	0.978
1270339493	0.634	0.991	0.980
1288472861	0.731	0.970	0.904
1289249738	0.747	0.996	0.862
1287459071	0.656	0.963	0.986
1291441045	0.793	0.879	0.933
1287373331	0.604	1.000	1.000
1291550925	0.791	0.943	0.870
1323644992	0.748	1.000	0.856
1288436253	0.698	0.949	0.957
1293439615	0.718	0.974	0.912
1282686437	0.607	1.000	0.997
1288867365	0.649	1.000	0.955
1270166044	0.807	0.967	0.830
1313992824	0.618	0.991	0.995
1270405710	0.667	0.970	0.966
1325742435	0.643	1.000	0.960
1287202739	0.802	0.884	0.916
1287649678	0.826	0.855	0.920
1325807957	0.679	0.971	0.952
1284639091	0.672	0.956	0.974
1287168266	0.686	0.994	0.922
1323613419	0.634	1.000	0.967
1288795202	0.830	0.873	0.899
1287442240	0.660	0.992	0.950
1323635292	0.634	1.000	0.967
1315207609	0.758	0.949	0.893
1325777163	0.845	0.981	0.775
1283003865	0.654	0.993	0.953
1287766808	0.890	0.908	0.802
1313867826	0.702	0.961	0.938
1289423374	0.727	0.922	0.952
1270429883	0.662	0.964	0.974
1270408553	0.857	0.947	0.795
1291584697	0.622	0.995	0.981
1287357265	0.598	1.000	1.000
1284986892	0.650	0.956	0.993
1270630562	0.907	0.942	0.749
1287451269	0.758	0.927	0.914
1316488177	0.631	1.000	0.966
1282781551	0.886	0.851	0.861
1313834112	0.648	0.955	0.995
1289222022	0.604	0.994	1.000
1282956347	0.954	0.709	0.935
1288755843	0.771	0.950	0.876
1288885003	0.692	0.973	0.933
1316294988	0.701	0.983	0.914
1350816585	0.926	0.731	0.940
1291245329	0.607	0.989	1.000
1314041006	0.628	0.978	0.990
1323622418	0.827	0.965	0.804
1287516791	0.642	1.000	0.954
1291359893	0.853	1.000	0.743
1284943877	0.611	0.997	0.987
1287802224	0.742	0.954	0.900
1291625456	0.608	1.000	0.987
1288460889	0.771	1.000	0.824
1287760467	0.884	0.978	0.734
1288748928	0.607	1.000	0.988
1314014848	0.642	0.964	0.989
1287490646	0.845	0.950	0.800
1287808837	0.655	0.996	0.944
1325752491	0.853	0.802	0.939
1287786498	0.678	0.991	0.925
1287790092	0.784	0.894	0.916
1288727233	0.770	0.994	0.830
1289230318	0.609	0.987	0.997
1270615586	0.600	1.000	0.993
1287763353	0.706	0.954	0.933
1284747144	0.746	0.882	0.964
1270449752	0.827	0.952	0.813
1287222697	0.649	0.978	0.964
1289168544	0.846	0.816	0.929
1287553786	0.626	1.000	0.965
1325770282	0.646	0.972	0.972
1313935717	0.604	0.997	0.989
1287457414	0.600	0.996	0.994
1289207901	0.679	0.968	0.943
1294498237	0.881	0.996	0.713
1284830375	0.735	0.974	0.881
1288683411	0.853	0.922	0.815
1291581364	0.594	1.000	0.996
1291214311	0.652	0.993	0.944
1323620254	0.623	0.990	0.976
1313917471	0.760	0.995	0.835
1323412859	0.825	0.991	0.773
1323659187	0.735	0.965	0.887
1287336859	0.775	0.962	0.851
1291487110	0.618	0.987	0.983
1270339380	0.846	0.963	0.778
1288740310	0.620	0.975	0.992
1289210282	0.883	0.856	0.848
1283050703	0.848	0.768	0.971
1283129645	0.976	0.668	0.943
1288661876	0.595	1.000	0.992
1287211530	0.678	0.984	0.924
1314014434	0.623	0.972	0.991
1291403242	0.774	0.919	0.893
1284739710	0.591	1.000	0.995
1289476824	0.834	0.976	0.775
1325813992	0.619	0.974	0.992
1287736158	0.633	1.000	0.952
1288400749	0.737	0.956	0.892
1270452652	0.861	0.984	0.740
1287498987	0.749	1.000	0.835
1284971849	0.611	0.991	0.983
1316236722	0.613	0.982	0.989
1282662960	0.637	0.988	0.959
1323632948	0.701	0.979	0.904
1295964941	0.612	0.983	0.990
1290173364	0.602	1.000	0.981
1323627189	0.757	0.900	0.927
1316263356	0.742	0.982	0.859
1313699941	0.755	0.936	0.893
1284635348	0.593	1.000	0.990
1313852754	0.960	0.798	0.824
1287560244	0.723	0.941	0.919
1270352926	0.629	0.991	0.962
1270499877	0.701	0.993	0.887
1313828359	0.612	0.972	0.997
1288639978	0.703	0.888	0.990
1323659006	0.661	0.984	0.937
1270341287	0.703	0.989	0.889
1270488539	0.645	0.988	0.948
1288414248	0.778	0.922	0.880
1289263009	0.674	0.932	0.973
1289201157	0.733	0.896	0.951
1289130376	0.755	0.979	0.846
1291441264	0.676	0.949	0.955
1289452590	0.730	0.885	0.965
1313954396	0.624	0.989	0.967
1287821964	0.716	0.980	0.883
1284657734	0.652	1.000	0.927
1287621044	0.939	0.863	0.776
1284811062	0.649	0.962	0.968
1287248186	0.736	0.941	0.901
1284571431	0.594	1.000	0.984
1325821655	0.779	0.922	0.876
1288459556	0.623	0.968	0.987
1325814037	0.724	0.980	0.874
1325769177	0.727	1.000	0.850
1400671559	0.778	0.997	0.802
1287543712	0.832	0.915	0.830
1289528035	0.787	0.926	0.863
1288884334	0.670	0.991	0.916
1314019951	0.629	0.989	0.958
1270391525	0.647	0.990	0.939
1283118869	0.679	0.976	0.921
1289418981	0.823	0.949	0.804
1288472117	0.696	0.995	0.884
1323646505	0.582	1.000	0.994
1293030517	0.655	0.976	0.944
1287314041	0.587	1.000	0.988
1287673382	0.723	0.921	0.931
1284795045	0.618	0.984	0.973
1291594078	0.593	0.992	0.990
1313786114	0.655	0.997	0.923
1284747032	0.795	0.840	0.939
1316574911	0.674	0.985	0.915
1287267264	0.574	1.000	1.000
1288551049	0.722	0.955	0.896
1289177937	0.705	0.940	0.928
1287514902	0.768	0.888	0.917
1287808831	0.573	1.000	1.000
1282752659	0.629	0.994	0.950
1291428280	0.702	0.954	0.917
1289202135	0.589	0.986	0.996
1289261779	0.647	0.940	0.985
1313889620	0.880	0.970	0.723
1289139461	0.677	0.967	0.928
1312495259	0.966	0.969	0.637
1287597690	0.706	0.942	0.924
1282941277	0.574	1.000	0.997
1323623556	0.773	0.941	0.857
1288803478	0.840	0.965	0.766
1288499004	0.742	0.930	0.899
1283415921	0.718	0.997	0.856
1270424136	0.819	0.777	0.974
1291270490	0.625	1.000	0.945
1288809125	0.577	1.000	0.993
1289148087	0.655	0.988	0.928
1287799283	0.744	0.910	0.915
1286691883	0.862	0.926	0.781
1282677750	0.587	1.000	0.983
1290634150	0.690	0.902	0.977
1289441704	0.782	0.941	0.846
1288731381	0.798	0.966	0.805
1288404010	0.599	0.996	0.974
1287390398	0.636	0.972	0.961
1288471048	0.569	1.000	1.000
1289721255	0.597	1.000	0.972
1288535600	0.625	0.971	0.972
1283124222	0.957	0.830	0.781
1291475621	0.907	0.978	0.682
1288448446	0.620	0.992	0.955
1291758650	0.604	0.996	0.967
1289147186	0.669	0.942	0.956
1291435062	0.702	0.879	0.986
1313770331	0.677	0.952	0.938
1287200920	0.579	1.000	0.988
1289137272	0.684	0.989	0.893
1291290982	0.660	0.962	0.944
1291397719	0.709	0.973	0.884
1291634314	0.755	0.985	0.825
1289296214	0.615	1.000	0.950
1287780303	0.716	0.928	0.922
1288617767	0.635	0.980	0.950
1323615948	0.677	0.987	0.902
1287206567	0.725	0.917	0.923
1288561978	0.731	0.917	0.917
1291214071	0.765	0.891	0.908
1351136375	0.893	0.991	0.680
1287248359	0.594	0.970	1.000
1295960425	0.647	0.982	0.935
1326359136	0.990	0.962	0.611
1289247363	0.714	0.983	0.866
1288485680	0.593	0.993	0.977
1282757761	0.686	1.000	0.877
1313845283	0.751	0.872	0.940
1289469655	0.728	0.997	0.838
1291362748	0.973	0.964	0.626
1291630875	0.592	0.976	0.994
1282704146	0.618	0.978	0.967
1325808754	0.921	0.899	0.742
1288766402	0.651	0.955	0.957
1288438432	0.865	0.885	0.812
1316235370	0.671	0.969	0.922
1282780284	0.630	1.000	0.931
1270495031	0.654	0.986	0.922
1284886786	0.605	0.984	0.972
1289431495	0.564	1.000	0.997
1289443692	0.873	0.955	0.733
1283139712	0.913	0.770	0.877
1270415551	0.656	0.977	0.928
1291528230	0.729	1.000	0.832
1287471715	0.560	1.000	1.000
1287424174	0.649	0.992	0.919
1288457194	0.637	0.957	0.966
1316562601	0.888	0.887	0.785
1284668009	0.770	0.857	0.932
1287779646	0.619	0.968	0.973
1270295205	0.580	0.993	0.987
1325868203	0.598	0.983	0.979
1313914916	0.877	0.884	0.799
1289259388	0.575	0.996	0.988
1291361025	0.587	1.000	0.972
1316313550	0.662	0.973	0.924
1291215992	0.751	0.821	0.987
1325702593	0.568	1.000	0.991
1313862319	0.652	0.979	0.928
1270887166	0.642	1.000	0.917
1288629463	0.578	0.997	0.984
1326019174	0.848	0.907	0.804
1270413011	0.558	1.000	1.000
1323661244	0.575	0.993	0.991
1323613745	0.865	0.995	0.698
1350823604	0.569	1.000	0.989
1316252465	0.662	0.965	0.931
1287351135	0.623	0.982	0.953
1313830761	0.693	0.980	0.885
1291448456	0.557	1.000	1.000
1323621215	0.885	0.926	0.746
1291352986	0.583	0.995	0.979
1323609443	0.852	0.966	0.739
1291252277	0.566	1.000	0.991
1289483573	0.702	0.921	0.933
1282818604	0.646	0.951	0.960
1351131861	0.757	0.870	0.929
1284609975	0.746	0.901	0.910
1288544814	0.791	0.969	0.796
1288799206	0.638	1.000	0.918
1289860089	0.629	0.961	0.966
1288467040	0.628	0.963	0.965
1290171286	0.807	0.968	0.780
1287596796	0.599	0.996	0.961
1284602581	0.587	0.976	0.993
1288862150	0.556	1.000	1.000
1288754480	0.655	0.953	0.948
1284571892	0.607	0.965	0.984
1287218663	0.646	0.966	0.943
1291465767	0.710	0.993	0.853
1287345002	0.569	0.990	0.996
1291497343	0.754	0.892	0.909
1270511073	0.760	0.917	0.878
1291478283	0.668	0.975	0.911
1289158490	0.671	0.909	0.974
1288664177	0.619	0.949	0.986
1270409381	0.575	0.995	0.984
1313864002	0.857	0.962	0.735
1270685610	0.977	0.880	0.697
1313979539	0.790	0.981	0.783
1288441107	0.658	0.957	0.939
1291271424	0.701	1.000	0.853
1325833091	0.883	0.981	0.689
1289221226	0.612	0.997	0.945
1284700857	0.571	0.982	1.000
1287485678	0.661	0.934	0.958
1270390645	0.715	0.963	0.874
1291525567	0.790	0.829	0.934
1412092354	0.819	0.885	0.847
1313884398	0.756	0.901	0.894
1291415479	0.637	0.921	0.993
1289211654	0.725	0.980	0.846
1325827122	0.744	0.849	0.958
1288042958	0.747	0.964	0.840
1325898725	0.716	0.988	0.846
1313857124	0.793	0.863	0.894
1288429441	0.831	0.818	0.901
1287222447	0.561	1.000	0.989
1288797383	0.556	1.000	0.994
1287389537	0.594	0.993	0.963
1288682204	0.555	1.000	0.995
1325885319	0.620	1.000	0.929
1325783594	0.753	0.992	0.804
1325822341	0.594	1.000	0.956
1313839420	0.714	0.989	0.846
1282935737	0.653	0.926	0.969
1291495644	0.790	1.000	0.759
1289191935	0.761	0.966	0.822
1323567342	0.651	0.941	0.956
1323610298	0.881	0.678	0.989
1325757207	0.582	1.000	0.967
1289183314	0.680	0.989	0.880
1291468707	0.669	0.893	0.986
1291366684	0.655	0.991	0.902
1288437081	0.685	0.960	0.903
1287435092	0.592	0.985	0.971
1288860168	0.602	0.997	0.949
1313795818	0.624	0.997	0.927
1323620196	0.825	0.973	0.750
1287782877	0.653	0.980	0.915
1351129614	0.697	0.970	0.881
1288712907	0.898	0.687	0.963
1412097891	0.599	0.974	0.975
1288765262	0.744	0.922	0.882
1325900724	0.848	0.986	0.714
1289446225	0.699	0.932	0.917
1288869695	0.701	0.859	0.987
1314013194	0.933	0.936	0.678
1289470718	0.685	0.965	0.896
1289212393	0.581	1.000	0.965
1325822310	0.653	0.954	0.940
1287509662	0.592	0.991	0.963
1325844445	0.639	0.972	0.936
1287160135	0.677	0.903	0.966
1288043364	0.550	0.996	1.000
1289213406	0.555	1.000	0.992
1270789522	0.668	0.898	0.980
1316313262	0.746	0.940	0.859
1284593261	0.638	1.000	0.908
1291482390	0.608	0.959	0.979
1289177543	0.794	0.991	0.760
1313783574	0.773	0.782	0.990
1313843923	0.798	0.978	0.769
1288893265	0.676	0.893	0.976
1287628225	0.725	0.985	0.835
1287246006	0.738	0.962	0.845
1291761284	0.568	1.000	0.977
1289219526	0.639	0.990	0.916
1270283757	0.614	1.000	0.930
1289446313	0.627	0.924	0.992
1291367908	0.994	0.943	0.607
1323393999	0.606	0.975	0.962
1287285901	0.694	0.905	0.945
1325782333	0.599	0.974	0.971
1323412892	0.673	0.970	0.900
1323438549	0.543	1.000	1.000
1287267684	0.904	0.949	0.690
1325813217	0.723	0.849	0.971
1289493131	0.791	0.989	0.763
1313935037	0.593	1.000	0.950
1291437153	0.587	1.000	0.956
1289207097	0.652	0.975	0.916
1325863589	0.682	0.900	0.960
1288854987	0.623	0.977	0.943
1323394025	0.807	0.780	0.955
1288372716	0.583	0.989	0.970
1291482614	0.648	1.000	0.894
1270413599	0.561	0.996	0.985
1287237912	0.598	0.977	0.966
1313882419	0.585	1.000	0.957
1288850417	0.841	0.917	0.784
1287257021	0.806	0.753	0.983
1270488397	0.676	0.892	0.973
1288741660	0.925	0.951	0.666
1287564459	0.647	0.977	0.917
1323630056	0.905	0.871	0.764
1289837433	0.691	0.891	0.958
1287826530	0.627	0.988	0.926
1291560010	0.686	0.992	0.862
1287462544	0.575	0.994	0.972
1270006072	0.650	0.924	0.966
1287433447	0.712	0.955	0.874
1313792016	0.661	0.925	0.954
1400676362	0.743	0.931	0.866
1325798499	0.614	0.980	0.946
1313863952	0.588	0.986	0.965
1287278635	0.575	0.964	1.000
1323634003	0.603	0.969	0.967
1289211079	0.608	0.952	0.980
1282697667	0.618	0.992	0.930
1284946787	0.645	0.982	0.912
1289083832	0.550	0.990	1.000
1288388782	0.649	0.916	0.974
1323438881	0.597	0.956	0.986
1323612173	0.606	0.969	0.964
1283091010	0.695	0.949	0.894
1291299445	0.837	0.817	0.884
1287182273	0.703	0.946	0.889
1288516535	0.558	0.985	0.994
1287153350	0.672	0.905	0.961
1325668468	0.822	0.744	0.973
1270477664	0.769	0.796	0.974
1289162334	0.578	0.997	0.963
1270551306	0.677	0.907	0.953
1291503523	0.624	0.986	0.927
1291422632	0.616	0.963	0.959
1287240324	0.951	0.954	0.633
1289191084	0.654	0.923	0.960
1323654777	0.721	0.876	0.941
1284689564	0.841	0.990	0.706
1287584680	0.845	0.865	0.827
1288787951	0.559	0.993	0.984
1325745440	0.624	0.995	0.917
1284984619	0.736	0.966	0.835
1325718846	0.627	0.962	0.948
1325682121	0.786	0.964	0.786
1288554451	0.696	0.951	0.889
1282666483	0.658	0.995	0.883
1313853312	0.729	0.886	0.922
1290028633	0.721	0.952	0.863
1287449352	0.577	1.000	0.959
1313760940	0.762	0.918	0.855
1287589304	0.866	0.834	0.836
1287443363	0.621	0.995	0.920
1288407688	0.919	0.788	0.829
1282677943	0.618	0.995	0.924
1270827467	0.626	0.990	0.920
1284678974	0.541	1.000	0.995
1288442744	0.805	0.982	0.749
1270822245	0.786	0.874	0.876
1287254153	0.787	0.933	0.815
1282709436	0.617	0.987	0.930
1314034785	0.554	0.993	0.988
1282749134	0.831	0.871	0.832
